GRC	ENG	Frequency
βάκχης	Bakkhic	1
μοι	me	1
ὄφθητί	show	1
ἔξιθι	Come out	1
ὁρᾶν	see	1
χρεὼν	you should	1
μὴ	not	1
ὄνθʼ	on seeing	1
τὸν πρόθυμον	keen	1
λέγω	talking I ' m	1
ἡμῖν	me	1
κρατὶ	head	1
ὅδε	this	1
τί	How	1
πλόκαμος	bit of hair	1
βάκχῃ	Bakkhic	1
αὐτὰς	them	1
εἰσορᾶν	I ' m seeing	1
δοκῶ	I feel	1
ἐμῆς	my	1
μητρός	mother	1
Ἀγαύης	Agave	1
ἑστάναι	stands	1
Ἰνοῦς	Ino	1
φαίνομαι	do I look	1
χρή	ought	1
σῷ	your	1
ἃ	as	1
ὁρᾷς	You ' re seeing	1
ἔνσπονδος	he ' s on side	1
ἡμῖν	our	1
ὁμαρτεῖ	is with	1
ὁ θεὸς	The god	1
τεταύρωσαι	You ' re a bull	1
ποτʼ	all the time	1
θήρ	an animal	1
ἦσθα	Were you	1
κέρατα	horns	1
μᾶλλον	really	1
χἅμα	in time	1
δεξιᾷ	Right	1
σωτήριος	saviour	1
ἐν	In	1
ἁβρότητʼ	a luxury	1
φερόμενος	carried	1
ἥξεις	You ' ll be	1
ὄντα	You ' ll be	1
ἐπίσημον	conspicuous	1
πᾶσιν	to all	1
ἡ τεκοῦσά	My mother	1
ἀπάξει	will bring	1
ἄλλος	Someone else	1
πομπὸς	your guide	1
μητρός	of your mother	1
εἶμʼ	am	1
ἕπου	Follow	1
ἐχρῆν	destiny	1
ἀναμένουσιν	awaits	1
ἀγῶνες	A contest	1
ὑπερκάμνεις	bear this burden	1
μόνος	alone	1
σὺ	you	1
τολμῶν	I ' m bold to do	1
τόδε	this	1
ἀνὴρ	the man	1
χερσὶ	the arms	1
τρυφᾶν ἀναγκάσεις	you ' re spoiling	1
μέσης	the middle	1
θυγατέρες	daughters	1
καὶ	and	1
Βρόμιος	Bromios	1
ὁ νικήσων ἔσται	will win	1
ἀγῶνα	a contest	1
εἰς	to	1
μέγαν	great	1
τόνδʼ	this	1
ἄγω	I am leading	1
τὸν νεανίαν	young man	1
Κάδμου	of Kadmos	1
χεῖρας	your arms	1
μʼ	me	1
ἔκτεινʼ	Open	1
Ἀγαύη	Agave	1
εὑρήσεις	will reach	1
οὐρανῷ	heaven	1
κλέος	Your celebrity	1
δείνʼ	amazing strange	1
δεινὸς	an amazing strange man	1
πάθη	experiences	1
μὲν	But	1
ἀξίων ἅπτομαι	I deserve	1
γε	Indeed	1
μόνος	only	1
διὰ	through	1
δεξιῷ	right	1
αὐταῖσι	all	1
σύ	you	1
μὴ διολέσῃς	mustn ' t do damage	1
ὦμον	my shoulder	1
ὑποβαλὼν	shall I put under	1
μοχλοὺς	crowbars	1
φέρωμεν	Should we take	1
δʼ	but	1
εἶχες	was	1
οὐκ ὑγιεῖς	unsound	1
πρὶν	before	1
βάκχαις	Bakkhic women	1
Νυμφῶν	of the Nymphs	1
τοῖς ὤμοις	on shoulders	1
ἐμοῖς	my	1
φέρειν	to lift	1
δυναίμην	I ' ll be able	1
Κιθαιρῶνος	Mt Kithairon	1
φρενῶν	of heart	1
μεθέστηκας	a change	1
αἰνῶ	I ' m	1
ποδὶ	with your foot	1
τἄλλα	the rest	1
αἴρειν	Raise	1
τὰ ἱδρύματα	to the temples	1
καὶ	or	1
κόμιζε	Take	1
ἐλθόντα	who comes	1
σὺ ληφθῇς	you ' re caught	1
πάρος	first	1
ἢν μὴ	Unless	1
σφᾶς	them	1
λήψῃ	Catach	1
ὄρνιθας	birds	1
λόχμαις	the bracken	1
ἐν	in	1
μαινάδων	on the Bakkhai	1
κατάσκοπον	to spy	1
χρεών	should	1
Πανὸς	Pan	1
κρύψιν	in the hiding place	1
κρύψῃ σὺ	You ' ll hide	1
ἐλάταισιν	in the pines	1
κρύψω	I ' ll hide	1
σθένει	force	1
οὐ	Doesn ' t	1
γυναῖκας	with women	1
καλῶς	Good	1
ἔχει συρίγματα	plays his pipes	1
ἔνθʼ	where	1
ἕδρας	the places	1
Πενθέα	Pentheus	1
τε	and	2
ὅσαι δʼ	The rest	1
ἐπῳδὸς	spell	1
Ἀφροδίτης	Of the Cyprian	1
ἔχων	that hold	1
ὄσσοις	eyes	1
οἰνῶπας	wine-red	1
εὐοσμῶν	fragrancies	1
ξανθοῖσι	gold	1
γόης	A man of charm	1
ἡμέρας	Day	1
ἀπὸ	from	1
Λυδίας	Lydian	1
εἰσελήλυθε	come	1
ξένος	a stranger	1
λέγουσι	They tell	1
βακχείας	rites	1
χάριτας	the light	1
κεὐφρόνας	night	1
παύσω	to quell	1
θύρσον	wand	1
Διόνυσον	of Dionysus	1
χωρὶς	between	1
τεμών	Falls	1
τράχηλον	neck	1
σώματος	trunk	1
κόμας	curls	1
παύσω	shall cease	1
συγγίγνεται	He haunts amid	1
στέγης	within walls	1
τῆσδε	these	1
λήψομαι	Let me grip	1
εὐίους	of joyance	1
προτείνων	Dangling	1
νεάνισιν	the damsels	1
κακούργου	of rascaldom	1
ἁρμόσας	snare	1
μηρῷ	the thigh	1
τὸν δαίμονα	God	1
ἐν	in	1
χοροῖς	with dance	1
τιμώσας	To adore	1
ἔστι	he be	1
ὅστις	Whate ' er	1
νεωστὶ	new-made	1
Διόνυσον	Dionyse	1
θιάσοις	companies	1
ὄρεσι	the hills	1
δασκίοις	shadowy	1
ἐν	on	1
βακχείαισιν	secret rites	1
δώματʼ	from hearths	1
ἐκλελοιπέναι	that are flown	1
δὲ	And	1
ἑστάναι	stand	1
σιδηραῖς	of iron	1
πρόσπολοι	men	1
ἄρκυσιν	nets	1
ἐν	with	1
καὶ	and	1
ἄπεισιν θηράσομαι	I will hunt	1
στέγαις	in dungeon den	1
δεσμίους	Hold bound	1
εἴληφα	I have found	1
κρατῆρας	wine-jars	1
ἄγειν	they pray	1
τὴν Ἀφροδίτην	Aphrodite	1
ἄλλοσʼ	a second	1
ἄλλην	one	1
ἐρημίαν	the loneliness	1
εἰς	into	1
δʼ	and	1
Διός	Of Zeus	1
θεόν	God	1
οὖν	Howbeit	1
Τειρεσία	Teiresias	1
φέρειν	win	1
πτερωτοὺς	birds	1
νέον	new	1
σκοπεῖν	watch	1
θέλεις	thou must	1
τόνδʼ	' Tis	1
ἔπεισας	hast planned	1
μισθοὺς	hire Of gold	1
ἐκεῖνος εἶναί	' Tis	1
ταῦτʼ	' Tis	1
σὺ	thou	1
θύρσου	about staff	1
χεῖρʼ	hand	1
μεθήσεις	Set	1
κἀμπύρων	of fire	1
πολιὸν	silver hairs	1
ἐμῆς	mine own	1
δαιτὶ	Festival	1
ὅσας μὲν	all	1
τῶν ὀργίων	prayers	1
οὐχ οὐδὲν	no at all	1
ὑγιὲς	health	1
γίγνεται	hath lit	1
γάνος	the gleam	1
βότρυος	Of grapes	1
καθῆσʼ	Thou wert sitting	1
ὅπου	When	1
γυναιξὶ	a Woman ' s	1
πονηρὰς	evil	1
εἰσάγων	Thou hast brought	1
βάκχαισι	Of raving damsels	1
ἐν μέσαις	amid	1
δέσμιος	chained	1
ἐλευθέραν	free	1
πάτερ	O sire	1
ὃς	that	1
ὁ ξένος	the unknown wanderer	1
Τειρεσίαν	Teiresias	1
τὸν τερασκόπον	the vision-seer	1
θαῦμα	marvel	1
ἄλλο	another	1
ἔστʼ ἄξια	crave	1
ἀγχόνης	the gibbet	1
ὕβρεις	Gibes	1
ποικίλαισι	motley	1
ταῦτʼ	these	1
ἐψεύσατο	lie	1
μητρί	mother	1
σὺν	With	1
κεραυνίαις	lightning	1
λαμπάσιν	by the flame	1
ἐκπυροῦται	was blasted	1
ἐν	In	1
νεβρίσι	fawn-skins	1
μητρὸς	mother ' s	1
πάτερ	Father	1
κισσόν	ivy crown	1
ἀποτινάξεις	Cast off	1
νοῦν	heads	1
τὸ γῆρας	white	1
οὐκ	not	1
ὑμῶν	your	1
νάρθηκι	with the wand	1
ὁρῶ	See I	1
βακχεύοντʼ	adoring Of Bacchios	1
γέλων	of scorn	1
πολὺν	depth	1
μητρὸς τῆς	mother ' s	1
πατέρα	father	1
ἐμῆσ	my	1
τε	And	1
Πενθεύς	Pentheus	1
