"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"d3b7b3d2-592f-482b-b756-baa8dd344d16","Heimskringla - Ynglinga Saga.txt","Egill","char-offset:40004","PERSON","","","","","","","","king|https://snl.no/Svithjod","King of Svithjod ; son of Aun the Old","",""
"10288efa-ac80-4a0d-ae05-8a5032e214f9","Heimskringla - Ynglinga Saga.txt","He had a slave called Tunni who had been [51] with Áni inn gamli (the Old) as his treasurer. And when Áni was dead, Tunni took a huge quantity of valuables and buried them in the ground. And when Egill became king he treated Tunni the same as his other slaves. He was very displeased at that and ran away, and many other slaves with him, and they dug up the valuables that he had hidden. He gave them to his men, and they made him their leader. Then a lot of ruffians attached themselves to him; they kept out in the forests, and sometimes overran the settlements, robbing and killing people.","char-offset:40076","EVENT","","","","","","","","slave","Tunni runs away and becomes leader of a band of 'ruffians'","",""
"6a3d8e98-4f07-4bc7-b643-4817564ba860","Heimskringla - Ynglinga Saga.txt","Tunni","char-offset:40098","PERSON","","","","","","","","slave|male","Slave of Aun the Old (as treasurer), and then of Egill - and who staged a rebellion against Egill","",""
"582090c7-5d26-4900-8eee-614c1380cb54","Heimskringla - Ynglinga Saga.txt","Áni inn gamli","char-offset:40127","PERSON","","","","","","","","nickname","alternate name for King Aun of Svithjod","",""
"56be11e3-87ba-4f89-925c-f2572f99f2ef","Heimskringla - Ynglinga Saga.txt","Áni","char-offset:40178","PERSON","","","","","","","","nickname","alternate name for King Aun of Svithjod","",""
"66791e31-12a1-47ff-8f2b-d7972ccd3320","Heimskringla - Ynglinga Saga.txt","Tunni","char-offset:40192","PERSON","","","","","","","","slave|male","Slave of Aun the Old (as treasurer), and then of Egill - and who staged a rebellion against Egill","",""
"205ef548-07ba-4d37-94ad-3d69911624bc","Heimskringla - Ynglinga Saga.txt","Egill","char-offset:40272","PERSON","","","","","","","","king|https://snl.no/Svithjod","King of Svithjod ; son of Aun the Old","",""
"3dd6dc16-2a01-4aac-b325-9cc7c40d41cd","Heimskringla - Ynglinga Saga.txt","Tunni","char-offset:40301","PERSON","","","","","","","","slave|male","Slave of Aun the Old (as treasurer), and then of Egill - and who staged a rebellion against Egill","",""
"fd2bf81c-acf2-4384-8249-816a25cbfe6a","Heimskringla - Ynglinga Saga.txt","Egill","char-offset:40674","PERSON","","","","","","","","king|https://snl.no/Svithjod","King of Svithjod ; son of Aun the Old","",""
"1b5915a1-7749-4279-aea7-9fec129b8d8c","Heimskringla - Ynglinga Saga.txt","Tunni","char-offset:40794","PERSON","","","","","","","","slave|male","Slave of Aun the Old (as treasurer), and then of Egill - and who staged a rebellion against Egill","",""
"4d7e1322-a767-4f0a-b519-29cde5c9b3ff","Heimskringla - Ynglinga Saga.txt","Egill","char-offset:40907","PERSON","","","","","","","","king|https://snl.no/Svithjod","King of Svithjod ; son of Aun the Old","",""
"ade25e4d-9a01-4eb6-a2bf-89e9d648c097","Heimskringla - Ynglinga Saga.txt","Tunni","char-offset:41022","PERSON","","","","","","","","slave|male","Slave of Aun the Old (as treasurer), and then of Egill - and who staged a rebellion against Egill","",""
"d8a0913d-447e-4cd8-a11d-656ca9d2ccf9","Heimskringla - Ynglinga Saga.txt","Egill","char-offset:41057","PERSON","","","","","","","","king|https://snl.no/Svithjod","King of Svithjod ; son of Aun the Old","",""
"628a5e45-24b2-4983-bdfc-98be5acfa44c","Heimskringla - Ynglinga Saga.txt","Tunni","char-offset:41096","PERSON","","","","","","","","slave|male","Slave of Aun the Old (as treasurer), and then of Egill - and who staged a rebellion against Egill","",""
"a9fe33ab-8d5e-4082-9e61-fe8292245a40","Heimskringla - Ynglinga Saga.txt","Tunni","char-offset:41260","PERSON","","","","","","","","slave|male","Slave of Aun the Old (as treasurer), and then of Egill - and who staged a rebellion against Egill","",""
"78d517c2-39c7-4464-8bbd-62e813dc08a8","Heimskringla - Ynglinga Saga.txt","King Egill mustered an army and went to battle against Tunni. They fought, and Tunni won, and  Egill fled and lost many men. King Egill and Tunni fought eight battles, and Tunni won them all. After that King Egill fled the land and went out to Selund in Denmark, to Fróði inn frœkni (the Valiant). He promised King Fróði tribute from the Svíar in exchange for help. Then Fróði gave him an army and his champions. Then King Egill went to Svíþjóð, and when Tunni [52] heard that, he advanced against him with his band. Then a great battle took place. Tunni fell in it, and King Egill took possession of his kingdom. The Danes went home.","char-offset:41366","EVENT","","","","","","","","conflict|https://en.wikipedia.org/wiki/Danes_(Germanic_tribe)|slave|battle","Tunni's slave rebellion against King Egill of Svithjod (& the Danes help)","",""
"781c337d-e974-4106-86b0-72ca04d4b175","Heimskringla - Ynglinga Saga.txt","Egill","char-offset:41371","PERSON","","","","","","","","king|https://snl.no/Svithjod","King of Svithjod ; son of Aun the Old","",""
"8d159da9-2f51-4a58-8815-4e6a9f1f78e9","Heimskringla - Ynglinga Saga.txt","Tunni","char-offset:41421","PERSON","","","","","","","","slave|male","Slave of Aun the Old (as treasurer), and then of Egill - and who staged a rebellion against Egill","",""
"6ea5a3b6-5841-46b0-bb8f-507c261412a1","Heimskringla - Ynglinga Saga.txt","Tunni","char-offset:41445","PERSON","","","","","","","","slave|male","Slave of Aun the Old (as treasurer), and then of Egill - and who staged a rebellion against Egill","",""
"a029ee61-9774-44e1-bffe-16b49c97adc8","Heimskringla - Ynglinga Saga.txt","Egill","char-offset:41461","PERSON","","","","","","","","king|https://snl.no/Svithjod","King of Svithjod ; son of Aun the Old","",""
"0ce9a161-cf00-4a2a-9091-7177e112e59d","Heimskringla - Ynglinga Saga.txt","Egill","char-offset:41496","PERSON","","","","","","","","king|https://snl.no/Svithjod","King of Svithjod ; son of Aun the Old","",""
"d7a9a05d-d4c7-47e5-87ea-9f6bb93a5f5b","Heimskringla - Ynglinga Saga.txt","Tunni","char-offset:41506","PERSON","","","","","","","","slave|male","Slave of Aun the Old (as treasurer), and then of Egill - and who staged a rebellion against Egill","",""
"2fa821f5-28b1-4577-a93f-9f264372f9f4","Heimskringla - Ynglinga Saga.txt","Tunni","char-offset:41538","PERSON","","","","","","","","slave|male","Slave of Aun the Old (as treasurer), and then of Egill - and who staged a rebellion against Egill","",""
"e24b62df-5afa-479f-956c-747b26822a5c","Heimskringla - Ynglinga Saga.txt","Egill","char-offset:41574","PERSON","","","","","","","","king|https://snl.no/Svithjod","King of Svithjod ; son of Aun the Old","",""
"2cc988da-1519-4959-a8b2-1c79f9fe9e28","Heimskringla - Ynglinga Saga.txt","Selund","char-offset:41610","PLACE","http://sws.geonames.org/6418541","Zealand","","55.289394597440136","11.708896291909333","","VERIFIED","island|https://en.wikipedia.org/wiki/Zealand","aka Zealand or Sjaelland","",""
"e2ee3def-953c-43e4-ad65-7a8a7ccc3c36","Heimskringla - Ynglinga Saga.txt","Denmark","char-offset:41620","PLACE","http://sws.geonames.org/2623032","Denmark","","55.99261328451904","10.018244984954958","","VERIFIED","region|https://en.wikipedia.org/wiki/Danes_(Germanic_tribe)","likely mentioned in a regional sense in this context, as Denmark wouldn't be a unified kingdom until the 8th century CE","",""
"a1c9c47e-6ac1-465f-8ae6-f6ecd80e3d7c","Heimskringla - Ynglinga Saga.txt","Fróði inn frœkni","char-offset:41632","PERSON","","","","","","","","king|https://snl.no/skjoldungene|https://en.wikipedia.org/wiki/Danes_(Germanic_tribe)","""the valiant"" ; Danish king who comes to King Egill's aid","",""
"64e61c01-c72a-45b1-8e57-a442ad07b96b","Heimskringla - Ynglinga Saga.txt","Fróði","char-offset:41681","PERSON","","","","","","","","king|https://snl.no/skjoldungene|https://en.wikipedia.org/wiki/Danes_(Germanic_tribe)","""the valiant"" ; Danish king who comes to King Egill's aid","",""
"e9288799-b519-45a9-a63d-70fbbb5a343e","Heimskringla - Ynglinga Saga.txt","Svíar","char-offset:41704","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Swedes_(Germanic_tribe)","tribe of old sweden (Svithjod) ; 'the swedes'","",""
"cc018cb4-f0e0-4d07-b8de-703cb1257c08","Heimskringla - Ynglinga Saga.txt","Fróði","char-offset:41737","PERSON","","","","","","","","king|https://snl.no/skjoldungene|https://en.wikipedia.org/wiki/Danes_(Germanic_tribe)","""the valiant"" ; Danish king who comes to King Egill's aid","",""
"04a5b986-32a4-4572-81e1-2e66b073b13b","Heimskringla - Ynglinga Saga.txt","Egill","char-offset:41789","PERSON","","","","","","","","king|https://snl.no/Svithjod","King of Svithjod ; son of Aun the Old","",""
"aea618c4-02b4-4d54-826e-317ff3715504","Heimskringla - Ynglinga Saga.txt","Svíþjóð","char-offset:41803","PLACE","http://sws.geonames.org/2661886","Sweden","","62.7925483465048","16.753693037543123","","VERIFIED","https://snl.no/Svithjod|kingdom","Kingdom in modern day Sweden, centered around Uppsala; homeland of the Sviar people","",""
"6ad0cfa8-3450-4f2c-b397-3db67d9064f6","Heimskringla - Ynglinga Saga.txt","Tunni","char-offset:41821","PERSON","","","","","","","","slave|male","Slave of Aun the Old (as treasurer), and then of Egill - and who staged a rebellion against Egill","",""
"2f0f6f45-3932-40b7-b19e-1066f6816d38","Heimskringla - Ynglinga Saga.txt","Tunni","char-offset:41915","PERSON","","","","","","","","slave|male","Slave of Aun the Old (as treasurer), and then of Egill - and who staged a rebellion against Egill","",""
"1fde37e8-e4b4-467b-a7ff-2fb00e49ccfc","Heimskringla - Ynglinga Saga.txt","Egill","char-offset:41942","PERSON","","","","","","","","king|https://snl.no/Svithjod","King of Svithjod ; son of Aun the Old","",""
"e9826085-2760-4db6-83fd-8bb5343a1126","Heimskringla - Ynglinga Saga.txt","Danes","char-offset:41984","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Danes_(Germanic_tribe)|tribe","group of people ; tribe that inhabits Jutland, Scania (Southern tip of Sweden), & the isles between. One of their most important cities was Hleidra (Lejre).","",""
"7f449ae0-9e0d-493d-9d84-087daca5603c","Heimskringla - Ynglinga Saga.txt","King Egill sent King Fróði fine and large gifts every season, but paid no tribute to the Danes, and yet his friendship with Fróði lasted.","char-offset:42001","EVENT","","","","","","","","","King Egill of Svithjod's relationship with King Frodi of Denmark after Tunni's rebellion","",""
"ef92819e-e6d8-44a9-b989-2b64fd185169","Heimskringla - Ynglinga Saga.txt","Egill","char-offset:42006","PERSON","","","","","","","","king|https://snl.no/Svithjod","King of Svithjod ; son of Aun the Old","",""
"55427d57-0bc5-4c53-8d48-cd0db7f427da","Heimskringla - Ynglinga Saga.txt","Fróði","char-offset:42022","PERSON","","","","","","","","king|https://snl.no/skjoldungene|https://en.wikipedia.org/wiki/Danes_(Germanic_tribe)","""the valiant"" ; Danish king who comes to King Egill's aid","",""
"a176a73e-0afe-463d-82c3-d08adebe288c","Heimskringla - Ynglinga Saga.txt","Danes","char-offset:42090","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Danes_(Germanic_tribe)|tribe","group of people ; tribe that inhabits Jutland, Scania (Southern tip of Sweden), & the isles between. One of their most important cities was Hleidra (Lejre).|group of people ; tribe that inhabits Jutland, Scania (Southern tip of Sweden), & the isles between. One of their most important cities was Hleidra (Lejre).","",""
"490f55ca-0e57-4706-8742-7d8043eb96cb","Heimskringla - Ynglinga Saga.txt","Fróði","char-offset:42125","PERSON","","","","","","","","king|https://snl.no/skjoldungene|https://en.wikipedia.org/wiki/Danes_(Germanic_tribe)","""the valiant"" ; Danish king who comes to King Egill's aid","",""
"a3adbc15-15d5-421b-952e-a053f24b77a5","Heimskringla - Ynglinga Saga.txt","Tunni","char-offset:42145","PERSON","","","","","","","","slave|male","Slave of Aun the Old (as treasurer), and then of Egill - and who staged a rebellion against Egill","",""
"f159a7e4-e4d0-4668-a8ba-e2f77fcba109","Heimskringla - Ynglinga Saga.txt","Egill","char-offset:42162","PERSON","","","","","","","","king|https://snl.no/Svithjod","King of Svithjod ; son of Aun the Old","",""
"814916b5-5d27-4e5d-938d-4aefb0b9f75d","Heimskringla - Ynglinga Saga.txt","Svíþjóð","char-offset:42218","PLACE","http://sws.geonames.org/2661886","Sweden","","62.7925483465048","16.753693037543123","","VERIFIED","https://snl.no/Svithjod|kingdom","Kingdom in modern day Sweden, centered around Uppsala; homeland of the Sviar people","",""
"7c7a23aa-ea0c-4966-9091-c3f9e542da52","Heimskringla - Ynglinga Saga.txt","Egill","char-offset:42497","PERSON","","","","","","","","king|https://snl.no/Svithjod","King of Svithjod ; son of Aun the Old","",""
"a91d6a9d-addb-49dd-88c9-d56aa618105b","Heimskringla - Ynglinga Saga.txt","great huntsman","char-offset:42509","EVENT","","","","","","","","ability","ability of King Egill","",""
"06c8c2eb-46d4-488f-9c1d-bc3f68aabeca","Heimskringla - Ynglinga Saga.txt","It happened one time that he had ridden out hunting with his men. The king had been pursuing one animal for a long time and chased it into the wood away from all the men. Then he noticed the bull and rode towards it and was going to kill it. The bull turned towards him, and the king got his spear into it, and the spear-head broke off. The bull plunged its horns into the horse’s flank so that it immediately fell flat, and so did the king. Then the king jumped to his feet and tried to draw his sword. The bull gored him in the chest so that its horns pierced deeply. Then the king’s men came up and killed the bull. The king lived for a short time, and he is buried at Uppsalir.","char-offset:42588","EVENT","","","","","","","","death","death of Egill","",""
"bf4c0a6b-f29f-4721-9656-87d73c5c78a9","Heimskringla - Ynglinga Saga.txt","Uppsalir","char-offset:43260","PLACE","http://sws.geonames.org/2712993","Gamla Uppsala","","59.89817","17.63386","","VERIFIED","city|https://en.wikipedia.org/wiki/Gamla_Uppsala|https://snl.no/Svithjod","Capital of the Kingdom of Svithjod, and of the Sviar people","",""
"67d84450-631b-4266-b331-e00eedad1e20","Heimskringla - Ynglinga Saga.txt","Þjóðólfr","char-offset:43278","PERSON","","","","","","","","skald|reference","Court skald in southern Norway during the late 9th century ; writer of the Ynglingatal","",""
"126cde40-f02d-4d0f-ae8a-0ed734ee3f81","Heimskringla - Ynglinga Saga.txt","kin of Týr","char-offset:43360","EVENT","","","","","","","","terminology","""Týs ottungr""  : ‘kinsman (or descendant) of Týr (i.e. of any god)’, aka a king","",""
"c6da2876-bfba-46a9-8c69-e1869948b9a2","Heimskringla - Ynglinga Saga.txt","Tunni","char-offset:43371","PERSON","","","","","","","","slave|male","Slave of Aun the Old (as treasurer), and then of Egill - and who staged a rebellion against Egill","",""
"6ca2b524-be28-4dfb-8c63-12572a42c996","Heimskringla - Ynglinga Saga.txt","Egill","char-offset:43398","PERSON","","","","","","","","king|https://snl.no/Svithjod","King of Svithjod ; son of Aun the Old","",""
"cf0b117c-eb18-40c3-aa67-c1103d38c253","Heimskringla - Ynglinga Saga.txt","Egill","char-offset:43645","PERSON","","","","","","","","king|https://snl.no/Svithjod","King of Svithjod ; son of Aun the Old","",""
"916c53e5-5ab1-47a6-ae29-6b98f1a868d3","Heimskringla - Ynglinga Saga.txt","Óttarr","char-offset:43716","PERSON","","","","","","","","king|https://snl.no/Svithjod","King of Svithjod,  Son of Egill","",""
"a222cceb-3c11-411e-a078-5f83981fc9f7","Heimskringla - Ynglinga Saga.txt","Fróði","char-offset:43752","PERSON","","","","","","","","king|https://snl.no/skjoldungene|https://en.wikipedia.org/wiki/Danes_(Germanic_tribe)","""the valiant"" ; Danish king who comes to King Egill's aid","",""
"9b0a693d-d094-4f4f-a239-f5e9f04eca5e","Heimskringla - Ynglinga Saga.txt","Fróði","char-offset:43764","PERSON","","","","","","","","king|https://snl.no/skjoldungene|https://en.wikipedia.org/wiki/Danes_(Germanic_tribe)","""the valiant"" ; Danish king who comes to King Egill's aid","",""
"c6cbd8d7-44a5-409d-81eb-a388cd48cda4","Heimskringla - Ynglinga Saga.txt","Óttarr","char-offset:43787","PERSON","","","","","","","","king|https://snl.no/Svithjod","King of Svithjod,  Son of Egill","",""
"c8b68074-df6f-469c-886f-4963823b64aa","Heimskringla - Ynglinga Saga.txt","Egill","char-offset:43820","PERSON","","","","","","","","king|https://snl.no/Svithjod","King of Svithjod ; son of Aun the Old","",""
"76f6c6a7-e0b7-4f1d-a508-8425386faa5c","Heimskringla - Ynglinga Saga.txt","Óttarr","char-offset:43844","PERSON","","","","","","","","king|https://snl.no/Svithjod","King of Svithjod,  Son of Egill","",""
"7f59a8f6-8aa5-42f3-97ed-95fe5635aa6a","Heimskringla - Ynglinga Saga.txt","Svíar","char-offset:43868","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Swedes_(Germanic_tribe)","tribe of old sweden (Svithjod) ; 'the swedes'","",""
"67e302fb-c146-4fbd-86f4-4609fc203c0c","Heimskringla - Ynglinga Saga.txt","Danes","char-offset:43904","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Danes_(Germanic_tribe)|tribe","group of people ; tribe that inhabits Jutland, Scania (Southern tip of Sweden), & the isles between. One of their most important cities was Hleidra (Lejre).|group of people ; tribe that inhabits Jutland, Scania (Southern tip of Sweden), & the isles between. One of their most important cities was Hleidra (Lejre).","",""
"1ba47193-f8a6-49d4-a2ae-e8e6f6658665","Heimskringla - Ynglinga Saga.txt","Fróði","char-offset:43978","PERSON","","","","","","","","king|https://snl.no/skjoldungene|https://en.wikipedia.org/wiki/Danes_(Germanic_tribe)","""the valiant"" ; Danish king who comes to King Egill's aid","",""
"cc02e053-cf4c-41c2-9b2c-ab2cb9b2b3ef","Heimskringla - Ynglinga Saga.txt","Fróði","char-offset:44033","PERSON","","","","","","","","king|https://snl.no/skjoldungene|https://en.wikipedia.org/wiki/Danes_(Germanic_tribe)","""the valiant"" ; Danish king who comes to King Egill's aid","",""
"566faaa9-c6c9-4aaa-bff7-250a443a6b7c","Heimskringla - Ynglinga Saga.txt","Svíþjóð","char-offset:44047","PLACE","http://sws.geonames.org/2661886","Sweden","","62.7925483465048","16.753693037543123","","VERIFIED","https://snl.no/Svithjod|kingdom","Kingdom in modern day Sweden, centered around Uppsala; homeland of the Sviar people","",""
"9a9175a6-347a-4d3e-90f6-a47d6dbaa205","Heimskringla - Ynglinga Saga.txt","The next summer Fróði went raiding in the eastern Baltic. King Óttarr found out that Fróði was not in his country. Then he embarked in a warship and went out to Denmark and raided there, and met no opposition.","char-offset:44242","EVENT","","","","","","","","conflict|raid","King Ottar goes raiding in King Frodi's country","",""
"509f764e-901e-4805-b356-477a966ed2d4","Heimskringla - Ynglinga Saga.txt","Fróði","char-offset:44258","PERSON","","","","","","","","king|https://snl.no/skjoldungene|https://en.wikipedia.org/wiki/Danes_(Germanic_tribe)","""the valiant"" ; Danish king who comes to King Egill's aid","",""
"ac406d37-b0d6-4e30-be8e-417647e3bde9","Heimskringla - Ynglinga Saga.txt","Baltic","char-offset:44292","PLACE","http://pleiades.stoa.org/places/20618","Suebicum Mare","-0030/2100","58.0","20.0","water-open","VERIFIED","body of water|sea|https://is.wikipedia.org/wiki/Svartahaf","","",""
"f7168c3a-4f16-472e-ae97-a5ecbcccb852","Heimskringla - Ynglinga Saga.txt","Óttarr","char-offset:44305","PERSON","","","","","","","","king|https://snl.no/Svithjod","King of Svithjod,  Son of Egill","",""
"58b456fd-2b47-4cc7-8220-6888a492a47c","Heimskringla - Ynglinga Saga.txt","Fróði","char-offset:44327","PERSON","","","","","","","","king|https://snl.no/skjoldungene|https://en.wikipedia.org/wiki/Danes_(Germanic_tribe)","""the valiant"" ; Danish king who comes to King Egill's aid","",""
"a1fb4c01-bb92-4c0c-b0d0-2fec7442fa49","Heimskringla - Ynglinga Saga.txt","Denmark","char-offset:44403","PLACE","http://sws.geonames.org/2623032","Denmark","","55.99261328451904","10.018244984954958","","VERIFIED","region|https://en.wikipedia.org/wiki/Danes_(Germanic_tribe)","likely mentioned in a regional sense in this context, as Denmark wouldn't be a unified kingdom until the 8th century CE","",""
"8eb99af8-bb07-4b20-a616-63faeee145d8","Heimskringla - Ynglinga Saga.txt","Selund","char-offset:44501","PLACE","http://sws.geonames.org/6418541","Zealand","","55.289394597440136","11.708896291909333","","VERIFIED","island|https://en.wikipedia.org/wiki/Zealand","aka Zealand or Sjaelland","",""
"26cb744a-c55e-441c-99fd-d60019d84a12","Heimskringla - Ynglinga Saga.txt","Eyrarsund","char-offset:44534","PLACE","","","","","","","UNVERIFIED","body of water|strait|https://en.wikipedia.org/wiki/%C3%98resund","aka Øresund or Öresund (""the Sound"" in English)|GeoNames: 55.79975, 12.74753","",""
"89103bfb-fa94-45c7-b14a-a85764a91f83","Heimskringla - Ynglinga Saga.txt","Jutland","char-offset:44576","PLACE","","","","","","","NOT_IDENTIFIABLE","peninsula|https://en.wikipedia.org/wiki/Jutland","Jutland Peninsula|Geonames:  56, 9.25","",""
"62564eb3-c087-4342-a0b2-78e328b1cdea","Heimskringla - Ynglinga Saga.txt","Limafjǫrðr","char-offset:44598","PLACE","","","","","","","UNVERIFIED","body of water|https://en.wikipedia.org/wiki/Limfjord|https://en.wikipedia.org/wiki/Jutland","the Limfjord (or Limfjorden) in Northern Denmark ; it's technically a shallow part/channel of the sea, but has been regarded as a fjord for much of history|Geonames:  56.91667, 9.16667","",""
"56c8178c-3e28-46c1-beda-27020e92ebab","Heimskringla - Ynglinga Saga.txt","Vendill","char-offset:44625","PLACE","","","","","","","UNVERIFIED","https://en.wikipedia.org/wiki/Jutland|https://en.wikipedia.org/wiki/Vendsyssel","aka Vendsyssel, northernmost part of Jutland|GeoNames: 57.33333, 10
","",""
"609990a0-7303-442e-a351-f12298bd3e48","Heimskringla - Ynglinga Saga.txt","Fróði","char-offset:44677","PERSON","","","","","","","","king|https://snl.no/skjoldungene|https://en.wikipedia.org/wiki/Danes_(Germanic_tribe)","""the valiant"" ; Danish king who comes to King Egill's aid","",""
"0a09f62b-f0db-4d4d-99f6-8b1f1f91a5fd","Heimskringla - Ynglinga Saga.txt","Vǫttr","char-offset:44703","PERSON","","","","","","","","vassal|jarl|https://en.wikipedia.org/wiki/Danes_(Germanic_tribe)","Jarl (& presumably vassal) of King Frodi the valiant","",""
"53b3f6db-8583-4419-9fd0-1c73e71fb58b","Heimskringla - Ynglinga Saga.txt","Fasti","char-offset:44713","PERSON","","","","","","","","vassal|jarl|https://en.wikipedia.org/wiki/Danes_(Germanic_tribe)","Jarl (& presumably vassal) of King Frodi the valiant","",""
"8a7ac05c-2330-4b31-bcab-17eb08a03702","Heimskringla - Ynglinga Saga.txt","Fróði","char-offset:44720","PERSON","","","","","","","","king|https://snl.no/skjoldungene|https://en.wikipedia.org/wiki/Danes_(Germanic_tribe)","""the valiant"" ; Danish king who comes to King Egill's aid","",""
"02c4284b-bb2a-43fe-b7c9-bf4f8c4a455c","Heimskringla - Ynglinga Saga.txt","Denmark","char-offset:44761","PLACE","http://sws.geonames.org/2623032","Denmark","","55.99261328451904","10.018244984954958","","VERIFIED","region|https://en.wikipedia.org/wiki/Danes_(Germanic_tribe)","likely mentioned in a regional sense in this context, as Denmark wouldn't be a unified kingdom until the 8th century CE","",""
"fab7492f-709f-40cb-a9f5-abd5e037ca8d","Heimskringla - Ynglinga Saga.txt","And when the jarls found out that the king of the Svíar was raiding in Denmark, they gathered an army and leaped onto ships and sailed south to Limafjǫrðr, took King Óttarr completely by surprise there and at once engaged in battle. The Svíar put up a good resistance. Men fell on both sides, but as men fell on the Danish side, more came there from the surrounding settlements, and also all the ships that were in the vicinity joined in as well. The battle finished in such a way that King Óttarr fell there with the greater part of his troop. The Danes took his body and carried it to land and placed it up on a mound, leaving it there for animals and birds to tear  at the corpse.","char-offset:44802","EVENT","","","","","","","","death|conflict|battle|https://en.wikipedia.org/wiki/Danes_(Germanic_tribe)|raid","Death of King Ottar","",""
"e8770f8d-7c5d-4599-9170-fe3ccba78585","Heimskringla - Ynglinga Saga.txt","Svíar","char-offset:44852","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Swedes_(Germanic_tribe)","tribe of old sweden (Svithjod) ; 'the swedes'","",""
"6cc00976-129f-4bba-a919-3dce59cb76d4","Heimskringla - Ynglinga Saga.txt","Denmark","char-offset:44873","PLACE","http://sws.geonames.org/2623032","Denmark","","55.99261328451904","10.018244984954958","","VERIFIED","region|https://en.wikipedia.org/wiki/Danes_(Germanic_tribe)","likely mentioned in a regional sense in this context, as Denmark wouldn't be a unified kingdom until the 8th century CE","",""
"cd75e5f8-9e69-43c5-97bf-17de79bef517","Heimskringla - Ynglinga Saga.txt","Limafjǫrðr","char-offset:44946","PLACE","","","","","","","UNVERIFIED","https://en.wikipedia.org/wiki/Limfjord|body of water|https://en.wikipedia.org/wiki/Jutland","the Limfjord (or Limfjorden) in Northern Denmark ; it's technically a shallow part/channel of the sea, but has been regarded as a fjord for much of history|Geonames:  56.91667, 9.16667","",""
"c7ba0d1d-88f1-4a7e-90b0-15421936ae43","Heimskringla - Ynglinga Saga.txt","Óttarr","char-offset:44968","PERSON","","","","","","","","king|https://snl.no/Svithjod","King of Svithjod,  Son of Egill","",""
"d6a81c78-dd17-4ab0-a25d-60736bfa3e2e","Heimskringla - Ynglinga Saga.txt","Svíar","char-offset:45039","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Swedes_(Germanic_tribe)","tribe of old sweden (Svithjod) ; 'the swedes'","",""
"6a2e6a5a-99f5-4a01-adde-85852d5a3876","Heimskringla - Ynglinga Saga.txt","Óttarr","char-offset:45293","PERSON","","","","","","","","king|https://snl.no/Svithjod","King of Svithjod,  Son of Egill","",""
"534ce02a-9754-490d-befb-995abc1ab177","Heimskringla - Ynglinga Saga.txt","Danes","char-offset:45351","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Danes_(Germanic_tribe)|tribe","group of people ; tribe that inhabits Jutland, Scania (Southern tip of Sweden), & the isles between. One of their most important cities was Hleidra (Lejre).|group of people ; tribe that inhabits Jutland, Scania (Southern tip of Sweden), & the isles between. One of their most important cities was Hleidra (Lejre).","",""
"a0e5e0ae-8e8f-4476-9480-2a62be7f9965","Heimskringla - Ynglinga Saga.txt","Svíþjóð","char-offset:45525","PLACE","http://sws.geonames.org/2661886","Sweden","","62.7925483465048","16.753693037543123","","VERIFIED","https://snl.no/Svithjod|kingdom","Kingdom in modern day Sweden, centered around Uppsala; homeland of the Sviar people","",""
"9c42acac-8201-4591-939c-fc142e7b9c42","Heimskringla - Ynglinga Saga.txt","Óttarr","char-offset:45557","PERSON","","","","","","","","king|https://snl.no/Svithjod","King of Svithjod,  Son of Egill","",""
"c8a85417-75bb-43d8-b0a7-febecd38c353","Heimskringla - Ynglinga Saga.txt","Óttarr vendilkráka","char-offset:45620","PERSON","","","","","","","","nickname","Ottar 'Vendill-crow' ;  nickname of King Ottar","",""
"cb87d057-3423-45d9-976d-487961567296","Heimskringla - Ynglinga Saga.txt","Þjóðólfr","char-offset:45663","PERSON","","","","","","","","skald|reference","Court skald in southern Norway during the late 9th century ; writer of the Ynglingatal","",""
"61cb6a3c-2a53-4522-b3b0-815cd51a3ab8","Heimskringla - Ynglinga Saga.txt","Óttarr","char-offset:45678","PERSON","","","","","","","","king|https://snl.no/Svithjod","King of Svithjod,  Son of Egill","",""
"7142d99a-70c4-4ef8-8183-65fd0bf755a6","Heimskringla - Ynglinga Saga.txt","Danes","char-offset:45765","PERSON","","","","","","","","https://en.wikipedia.org/wiki/Danes_(Germanic_tribe)|tribe","group of people ; tribe that inhabits Jutland, Scania (Southern tip of Sweden), & the isles between. One of their most important cities was Hleidra (Lejre).|group of people ; tribe that inhabits Jutland, Scania (Southern tip of Sweden), & the isles between. One of their most important cities was Hleidra (Lejre).","",""
"45b2d6dc-c52b-4fa6-b704-330dce57810b","Heimskringla - Ynglinga Saga.txt","Vendill","char-offset:45866","PLACE","","","","","","","UNVERIFIED","https://en.wikipedia.org/wiki/Jutland|https://en.wikipedia.org/wiki/Vendsyssel","aka Vendsyssel, northernmost part of Jutland|GeoNames: 57.33333, 10
","",""
