AKK	ENG	Frequency
LUGAL	king	2
ud-da-kam	all day long	2
ša	who	2
ša	whose	2
KÁ DINGIR RA KI	Babylon	2
li-ib-na-as-su	brickwork	2
DINGIR MEŠ	of gods	2
a-na	to	2
GAL GAL	great	1
DINGIR	gods	1
re-é-a-am	shepherd	1
pa-li-iḫ	reveres	1
za-ni-nu-um	provides	1
ka-an-šu	submissive	1
à-aš-ru	humble	1
d tu-tu	Tutu	1
qá-ti	of	1
na-ki-ri-ia	my enemies	1
ša-aḫ-ṭa	respectful	1
ṭè-mi	will	1
mu-ki-in	confirms	1
i-gi-sa-a	gifts	1
É GAL	palace	1
é-sag-íl	Esagil	1
i-na	in	1
ma-ḫa-zi	cult centers	1
du-mu-uq	to improve	1
mu-ṭa-aḫ-ḫi-id	makes abundant	1
ni-id-bé-e	nindabû-offerings	1
pu-tuq-qú	attentive	1
iš-te-né-eʾ-ú	strives	1
sa-at-tu-uk-ku	sattukku-offering	1
iš-tar	of Ištar	1
ú-si	way	1
mur-te-ed-du-ú	follows	1
TIN TIR KI	of Babylon	1
GÌR NÍTA	governor	1
ti-ri-iṣ	protégé	1
ta-ḫa-za	of battle	1
d AG-na-ʾi-id	Nabonidus	1
tu-qu-un-tim	wages war	1
ru-ba-a-tì	princess	1
i-gi₄-gi₄	of Igīgū	1
ša-qu-tì	most exalted	1
da-ad-mi	of settlements	1
be-le-et	lady	1
na-mi-ir-ti	radiant	1
e-pí-ša-at	one who	1
na-ša-a-at	bearer of	1
d IN NIN	Innin	1
qá-ri-it-tim	most valiant	1
ru-um-tì	beloved	1
ì-lí	of gods	1
šu-úr-bu-tim	supreme	1
d iš-tar	Ištar	1
d a-nun-na-ki	of Anunnakū	1
pu-lu-úḫ-tim	fear	1
GAŠAN-ia	my lady	1
be-let	lady	1
qé-re-eb	inside	1
ša	which	1
a-ši-ba-at	dwells	1
ṣu-la-a-ti	fighting	1
ša-ki-na-at	who incites	1
ú-še-er-re-bu	enter	1
sa-aḫ-pu	overwhelms	1
be-el-tim	lady	1
DAGAL-tim	wide	1
KI-tim	earth	1
nam-ri-ir-ru-šu	awe-inspiring radiance	1
ka-at-mu	covers	1
ša-mu-ù	heavens	1
mé-lam-mu-šu	brilliance	1
šu-ur-ru-ḫu	splendid	1
md AG-ba-lat-su-iq-bi	of Nabû-balāssu-iqbi	1
qé-re-eb-šu	inside	1
d AMAR UTU	Marduk	1
te-em-mé-en-šu	foundation platform	1
i-ši-id-su	foundation	1
ab-re-e-ma	checked	1
ú-ki-in	secured	1
in qé-reb	inside	1
e-eš-ši-iš	anew	1
e-pú-uš	I built	1
a-na	On account of	1
na-ra-mi-ki	beloved	1
šu-ba-at	your residence	1
ḫa-di*-iš	with pleasure	1
na-ap-li-si-ma	look upon	1
qí-bi-i	proclaim	1
ba-la-ṭa₄	good health	1
at-mi-i	speak	1
aš-te-eʾ-e-ma	I sought out	1
ma-ḫa-ar	In presence of	1
ša-na-ti-ia	my years	1
šu-um-ú-da₄	increasing of	1
u₄-mi-ia	my days	1
úr-ru-ku	prolongation of	1
ša	about	1
a-ša-ar	place	1
qá-ab-lum	of battle	1
ù	and	1
ta-ḫa-zi-im	war	1
i-da-a-a	my side	1
al-ki	March	1
lu-na-ar	I can kill	1
a-a-bi-ia	my foes	1
a-ḫi-iṭ	examined	1
É	of temple	1
eš-re-e-ti	sanctuaries	1
id-ra-num	alkali	1
ka-li-ši-na	all	1
šu-ul-ma-nu	present	1
sa-ad-ru	regularly provided	1
DUMU	son	1
lu-ša-am-qí-it	cut down	1
ru-bu-ù	prince	1
e-em-qa	wise	1
a-na-ku	I	1
ì-nu-šu	At that time	1
dINANNA	of Ištar	1
uš-šu-šu	foundation	1
in-na-mu-ú	had fallen to pieces	1
i-mu-ú	turned into	1
ka-ar-mi-iš	ruins	1
iq-mu-ú	burned	1
a-šar	site	1
na-pa-ar-ku-ú	had ceased	1
ka-ba-at-tì	mind	1
lìb-bi	heart	1
ḫa-áš-ḫa-tuš	desired	1
i-ta-mi-ma	pondered	1
e-pe-eš	building	1
qú-ut-re-nu	incense	1
si-ma-ak-ki-šu	cella	1
di-ta-al-li-iš	to ashes	1
na-du-ú	in ruins	1
ba-aš-mu	was standing	1
sa-gu-šu	shrine	1
la	not	1
šu-ud-du-ú	remained desolate	1
a-šar-šu	site	1
a-na	For	1
LUGAL	king	2
mi-im-mu-ú	of everything	1
É GAL	of palace	1
KI TIN TIR	of Babylon	1
DUMU	son	1
d AG-IBILA-ú-ṣu-úr	of Nabopolassar	1
TIN TIR KI	of Babylon	1
a-na-ku	I	1
BÀD	wall	1
KÁ DINGIR RA KI	of Babylon	1
lu-uš-bi	may I be sated	1
i-na	with	1
NA₄	stone	1
KUR -i	from mountai n s	1
e-pú-uš	I built	1
d AMAR UTU	Marduk	1
be-lí	my lord	1
e-pú-šu	I have built	1
la-la-šu	luxuriousness	1
d AG-ku-dúr-ri-ú-ṣu-úr	Nebuchadnezzar	1
LUGAL	king	2
šur-kam	grant	1
be-lí	of lord	1
⸢KI⸣ TIN TIR	of Babylon	1
DUMU	son of	1
d AG-IBILA-ÙRU	Nabopolassar	1
TIN TIR KI	of Babylon	1
a-na-ku	I	1
su-le-e	street	1
ba-bi-lu ⸢KI	of Babylon	1
a⸣-na	for	1
ša-da-ḫa	procession	1
GAL	great	1
⸢da⸣-rí-a	long	1
d AMAR ⸢UTU⸣	Marduk	1
ina	with	1
SIG₄	slab	1
NA₄	of stone	1
KUR	from mountain	1
ú-ban-⸢na⸣-a	I beautified	1
tal-la-ak-ti	access way	1
d ⸢AMAR UTU⸣	Marduk	1
be-lí	my lord	1
TIN	life	1
d ⸢AG-ku-dúr⸣-ru-ú-⸢ṣur⸣	Nebuchadnezzar	1
d AMAR UTU	Marduk	2
LUGAL	king	2
šu-úr-kam	give	1
KÙ-tim	shining	1
URUDU	of copper	1
ri-i-mu	wild bulls	1
ú-še-pi-iš-ma	I had built	1
na-ak-li-iš	skillfully	1
EN- ia	my lord	1
a-na	For	1
NA₄ ZA GÌN	blue glaze	1
i-na	with	1
a-⸢gur⸣- ri	bak ed bricks	1
ù	and	1
⸢KÁ⸣ GAL-iš-tár	Ištar Gate	1
a-na-ku	I	1
KÁ DINGIR RA KI	of Babylon	1
d AG⸣-IBILA-⸢ú-ṣur⸣	of Nabopolassar	1
DUMU	son	1
DINGIR RA KI KÁ	Babylon of	1
e-ek-⸢du⸣- tim	fie rce	1
MUŠ ḪUŠ	mušḫuššu-dragons	1
ši-ri- ik-ti	gi ft	1
ša	of	1
a-⸢na⸣	to me	1
da-⸢rí⸣- a	lo ng	1
ba-la-ṭam	life	1
EN	lord	1
ri-i-⸢mu⸣	wild bull	1
la-an	resembling	1
NA₄	stone	1
⸢ša⸣- de-e	m ountain from	1
še-zu-zu-ú-ti	raging	1
ra-bí-ù-tim	great	1
ši-ti-iq	quarried	1
da-nu₄-tim	stong	1
NA₄	of stone	1
SIG₄	slab	1
uš-zi-iz-ma	stationed	1
sì-ip-pé-šu	door-jamb	1
i-na	at	1
d AG-ku-dúr-ru-ú-ṣur	Nebuchadnezzar	1
ù	and	10
d AMAR UTU	Marduk	7
a-na	for	5
É	temple	4
LUGAL	king	3
ša	of	3
i-na	in	3
šu-a-ti	that	3
ni-ši-im	people	3
ša	who	3
EN	lord	3
ul-tu	from	2
EN MEŠ-e-a	my lords	2
d na-bi-um	of Nabû	2
à-aš-ra-at	shrines	2
ša	whoever	2
it-ti	to	2
ki-i-nu	true	2
ka-a-a-nim	constantly	2
ni-ši-im	of people	2
d na-bi-um	Nabû	2
DINGIR MEŠ	of gods	2
DUMU	son	2
be-lu-ut	dominion	2
la	not	2
ma-a-ti	land	2
i-na i-di-ia	beside me	1
ši-ip-ra-am	allowed	1
dan-dan-ni	almighty one	1
d NÈ ERI₁₁ GAL	Nergal	1
re-še-e-tim	pre-eminent	1
ni-bi-ta	He called	1
it-ta-ba	name	1
ú-ša-li-im	to successfully undertake	1
ú-ša-li-ik	made walk	1
e-te-ep-pu-šu	I did	1
d LAMMA	lamassu	1
du-un-qu	good	1
i-na mim-ma	everything	1
i-na-ar	he killed	1
ú-ša-li-ik	He made march	1
i-bé-lu-ma	had ruled over	1
pí-is-nu-qu	powerless one	1
en-šu-um	weak	1
ú-ša-az-zi-qu	had made suffer	1
a-na-ku	I	1
ma-a-ti	of land	1
EN EN	of lords	1
ka-ab-ti	heavy	1
ni-ri-šu	its yoke	1
i-na	under	1
i-na	with	1
i-da-a-a	at my side	1
e-mu-qu	strength	1
ku-ul-la-at	all	1
ru-qu-te	distant	1
UD MEŠ	days	1
ga-áš-ra-a-ti	powerful	1
aš-šu-ru-ú	Assyrians	1
ga-ri-ia	my opponent	1
ú-ša-am-qì-it	cut down	1
a-a-bi-ia	my enemy	1
mu-uš-te-eʾ-ú	constantly seeks out	1
UD MEŠ da-ru-ú-tim	ever	1
i-na	among	1
iš-ku-na-an-ni	made	1
d taš-me-tum	Tašmētum	1
aš-te-né-eʾ-a	I sought out	1
a-na-ku-ma	I	1
la ma-am-ma-nim	of nobody	1
mé-eṣ-ḫe-ru-ti-ia	my childhood	1
i-na	during	1
ì-nu-um	When	1
d nin-ši-kù	of Ninšiku	1
na-ram	beloved	1
ru-bu-ú	prince	1
ti-ri-iṣ qá-ti	protégé	1
šu-ul-lu-mu	properly administering	1
šar-ra-a-te	of queens	1
šar-rat	queen	1
ṣi-ir-tim	exalted	1
ru-ba-ti	princess	1
d nin-men-na	of Ninmenna	1
bi-nu-ut	creation	1
ni-bit	chosen by	1
É UM RE	shepherd	1
mi-ša-ri-im	of justice	1
pa-ar-ṣi-šu-nu	their rites	1
ki-du-de-šu-un	their kidudû-rites	1
ab-ba-nu-ú	I was created	1
er-ṣe-tim	netherworld	1
KUR	land	1
ib-re-e-ma	he observed	1
lìb-bi-ia	my intention	1
ut-tu-ú	could be found	1
še-ep-šu-nu	them	1
ṣa-aḫ-ri-im	child	1
ia-a-ši	for me	1
i-ba-ar-ru-ú	observes	1
ta-ka-la-at	ingenious behavior	1
ša-me-e	heaven	1
i-ta-ma-a	pondered about	1
lìb-bi	hearts	1
mu-du-ú	who knows	1
d šà-zu	Šazu	1
ba-ša-a	set was	1
uz-na-a-a	my attention	1
mi-ša-ri-am	justice	1
ki-it-ti	truth	1
a-na	on	1
ku-un-ni	making secure	1
ka-bat-ta	mind	1
KUR-ak-ka-di-i	land of Akkad	1
šá	which	1
ap-ru-us-ma	I barred	1
li-na-ru	they may kill	1
iš-da-a-šú	his foundations	1
i-ku-un-na	will endure	1
d EN	Bēl	1
lìb-bi	heart	1
i-ba-ar-ri	observes	1
pí-i-im	mouth	1
i-ḫa-ṭu	examines	1
be-lí	lord	1
ga-ri-ka	your opponent	1
ši-te-eʾ-e-ma	constantly seek out	1
ú-la-bar	will live	1
lìb-bi-ka	your heart	1
ta-aš-du-ud	Do set	1
e	not	1
da-na-ni	power	1
e-mu-qu	might	1
i-na-ab-bu-ú	names	1
ša	whom	1
à-ar-ki-ia	after me	1
a-li-ku	who comes	1
DUMU d EN	Son-of-Bēl	1
da-rí-a-tim	ever	1
lu-ú	or	1
qí-bi-it	command	1
li-iš-ša-ki-in	be established	1
šu-mi-ka	of your name	1
zi-ki-ir	fame	1
qí-bit-su	command	1
in-né-en-nu-ú	be changed	1
la	cannot	1
ša	whose	1
ra-bí-i	great	1
d AMAR UTU	of Marduk	1
i-na	By	1
e-nu-ma	When	1
šu-ku-un	place	1
mu-šar-re-e-ka	your inscribed objects	1
it-ti	with	1
a-mu-úr-ma	find	1
šu-mi-ia	my name	1
ši-ṭi-ir	inscription	1
an-ḫu-us-su	its dilapidated section	1
tu-pa-aš-ša-ḫu	you repair	1
in-na-ḫu-ma	becomes dilapidated	1
DUMU DUMU	grandson	1
lu-ú	either	1
ni-ir-šu-nu	their yoke	1
ši-pir-šú	its work	1
d EN LÍL	of Enlil	1
um-ma-na-at	workmen	1
ad-kam-ma	I mustered	1
ib-ši-ma	I set	1
GEŠTU II	my mind	1
É	of temple	1
te-diš-ti	renovation	1
a-na	to	1
ig-mu-ru	had finished	1
ú-še-pi-šu-ma	had had built	1
ú-ša-aš-ši	I made carry	1
maḫ-ri	former	1
ul-la-nu-ú-a	before my time	1
šu-an-na KI	Šuanna	1
qé-reb	inside	1
ša	that	1
d nin-urta	of Ninurta	1
é-PA GÍN-ti-la	Eḫursagtila	1
ì-nu-šu	At that time	1
ú-ša-ad-di	had cast off	1
dUTU	Šamaš	1
GIŠ al-lu	hoe	1
ma-ti-ma	future	1
ú-rat-ta-a	installed	1
ma-na-ma	Any	1
ú-nam-mir	made bright	1
u₄-mi	day	1
ki-ma	as	1
EN-ia	my lord	1
d nin-urta	Ninurta	1
ú-šá-an-bi-iṭ-ma	I made shine	1
šá-áš-ši-iš	like sun	1
KÁ MEŠ-šú	its gates	1
ṣi-ra-a-tim	immense	1
e-mi-id	imposed	1
GIŠ IG MEŠ	doors	1
ú-ša-at-ri-ṣa ṣu-lul-šú	I roofed it	1
šad-lu-tim	broad	1
GIŠ ÙR MEŠ	beams	1
ši-pí-ir-šú	work	1
ag-mu-úr	I finished	1
la	unfinished	1
qá-ta-a	th at	1
tup-šik-ku	basket	1
d na-bi-um-IBILA-ú-ṣu-úr	Nabopolassar	1
ù	and	4
DINGIR DINGIR	of gods	3
su-uk-ki-šu	its bank	2
ma-aḫ-ri	former	2
PA₅	canal	2
d AMAR UTU	Marduk	2
i-na	in	2
ra-bí-ù	great	2
LUGAL	king	2
a-a-bi	foes	1
na-a-ri	kill	1
ka-ša-dam	conquer	1
GAL GAL	great	1
d èr-ra	Erra	1
ša-ga-pú-ru	majestic	1
id -di-nu-šu	ga ve	1
ka-ak-ku-šu	his weapon	1
ša	wh om	1
⸢DINGIR⸣	gods	1
ma-a-ti	land	1
iq⸣- bu -šu	prono unced	1
pu-úḫ-ri-šu-nu	their assembly	1
⸢za-ni-nu-ut-su-nu⸣	who provides	1
e-pé-⸢ša	to act	1
ša	to	1
a-na	for	1
za-na-na₇	by taking care	1
é-sag-íl	of Esagil	1
⸢é-zi-da⸣	Ezida	1
⸢ù	and	1
é-mes-lam	Emeslam	1
ma-ḫa-zi	cult centers	1
ṣi-i-ru -ti	exalted	1
⸢ša⸣	and	1
⸢KÁ DINGIR KI⸣	of Babylon	1
za -ʾi-i-ri	ene mies	1
⸢a⸣-na	in order to	1
ú -ša-at-mi-iḫ	le t grasp	1
a-na	with	1
ba -⸢bi⸣-lam KI	of Ba bylon	1
⸢ša⸣	whom	1
be-lu	lord	1
DINGIR	god	1
⸢ba-nu-šu⸣	who created him	1
⸢i⸣-na	in	1
ku-un	steadfast	1
li-ib-bi-šu	his heart	1
⸢ut-tu-šu-ma⸣	selected	1
ni-šim	people	1
ra-ap-ša-a-ti	widespread	1
⸢iš-ru-ku-šu-ma⸣	granted	1
ṣa-al-ma-at qá-qá-dam	black-headed	1
⸢re⸣- ʾe -⸢e⸣	shep her ding	1
ba-⸢ʾu⸣-ú-la-a-ti	subjects	1
ú-ma-al-lu-ú	entrusted	1
⸢ša⸣	whose	1
qá-tu-uš-šu	hands	1
NÍG GIDRU	scepter	1
i-ša-ar-ti	just	1
uš-pa-ri	rod	1
ki-⸢i⸣-nim	legitimate	1
d AG	Nabû	1
pa-qí-id	overseer	1
ki-iš- ša -at	of tota li ty	1
⸢ša⸣-mé-e	heaven	1
er-⸢ṣe⸣-ti	earth	1
šu-um-mu-ḫu	make prosper	1
d NÈ ERI₁₁ GAL-LUGAL-ú-ṣu-úr	Ne riglissar	1
be-lu⸣	lord	1
⸢KÁ DINGIR RA⸣ KI	of Babylon	1
KÁ DINGIR RA KI	of Babylon	1
é-zi-da	Ezida	1
a-za-an-na-an	provide	1
e-eš-re-e-ti	shrines	1
uš-te-eš-še-er	keep in good order	1
⸢ši-ṭir	inscriptions	1
MU⸣-ia	my name	1
ab-na-a	I made	1
qé-er-bu-uš-šú-nu	inside	1
aš-ku -⸢un⸣	plac ed	1
⸢ì-nu⸣-mi-šu	At that time	1
li-bi-il-ḫé-gál-la	Lībil-ḫegalla	1
d UTU ⸢È⸣	eastern	1
ša	which	1
i-qí-ip-⸢pu⸣	they entrust	1
⸢LUGAL⸣	king	1
ú-ša-aḫ-ru-ma	had had dug	1
ku-up-ri	bitumen	1
a-gur-ri	baked bricks	1
⸢i⸣-na	with	1
la	not	1
ik-ṣú-ru	had constructed	1
ú-ša-aḫ-ri-ma	I had re dug	1
ak-ṣu-⸢úr⸣- ma	I properly re constructed	1
nu -⸢uḫ-šu⸣	abun dance	1
mé-e	of water	1
⸢la na-pa⸣- ar-ku-ti	cease less	1
ú -na-ak-ki-mu	I a massed	1
é-sag-íl	Esagil	1
ni-qu	offerings	1
a-na-ku	I	1
iš-ru-ku	granted	1
ì-nu-ma	When	1
d ⸢AMAR UTU	Marduk	1
mé -⸢e⸣	of wat er	1
nu-úḫ-⸢šu	abundance	1
gap⸣-šu-ti	full spate	1
ina	by	1
ṭe-em₄	will	1
d ni-in-ši-⸢qa⸣	of Ninšiqa	1
⸢i-na⸣	through	1
né-me-qí	wisdom	1
⸢ša⸣	by	1
d é-a	Ea	1
⸢i-na	with	1
šu-um-mu-ḫu	very plentiful	1
le⸣-ʾu-ú-ti	competence	1
ša	by	1
i-qí-⸢šu⸣	provided	1
di -⸢in⸣	decisi on	1
na-as-qu	choice	1
ša	of	1
d UTU	Šamaš	1
a-na	to/for	1
bár-sipa KI	Borsippa	1
⸢é⸣-zi-da	Ezida	1
⸢É⸣ gur-šu	bīt-guršu	1
ú-ša-lam-an-ni	he makes successful	1
⸢IGI SÁ⸣	gifts	1
d NÈ ERI₁₁ GAL-LUGAL-ú-ṣur	Neriglissar	1
i-na	in	4
ù	and	3
ša	which	2
i-ši-id-sa	its foundation	2
É GAL	palace	2
KÁ DINGIR RA KI	Babylon	2
URU	city	2
me-e	water	2
d AMAR UTU	Marduk	2
ma-ak-ku-ru	property	2
iš-tu	from	2
LUGAL	king	2
a-di	to	2
i-na	with	2
ú-ša-pa	I have made resplendent	1
ul	no more	1
URU KI	city	1
bar-sí-pa KI	Borsippa	1
a-ra-mu	I have loved	1
TIN TIR KI	Babylon	1
ba-na-a	beautiful	1
la-an-šu-un	their bod ies	1
i-na	In	1
a-qar-ti	precious	1
na-ap-ša-ti	my life	1
ki-ma	as	1
ba-ú-la-a-tu-šu	his subjects	1
e-li	than	1
ta-ab-ra-a-ti	object of wonder	1
ni-iš IGI II-ia	of my choice	1
er-ṣe-ti	district	1
ÍD BURANUN KI	of Euphrates	1
GÚ	bank	1
d UTU È	eastern	1
pa-al-ga	canal	1
li-bi-il-ḫé-gál-la	Lībil-ḫegalla	1
im-gur- d EN LÍL	Imgur-Enlil	1
qé-re-eb	in	1
KÁ DINGIR RA KI	Ka-dingirra	1
šar-ru-ti	of my royal majesty	1
šá	that	1
at-ma-ni₇	cella	1
el-lam	holy	1
ku-um-mu	private room	1
MA DA	of land	1
ma-ar-ka-sa	bond	1
ni-ši	for people	1
ki-i-nim	true	1
É	building	1
a-ra-am-ma	I love	1
ip-qí-du	entrusted	1
ma-ti-ta-an	any land	1
a-pí-il-šu	his heir	1
ma-du-ti	many	1
zi-ki-ir-šu-un	name	1
iz*-ku-ru	had called	1
šar-ru-tim	king	1
a-na	to	1
i-lu	god	1
ša	whose	1
maḫ-ri-ia	before me	1
a-lik	who came	1
LUGAL	kings	1
ni-iš i-ni-šu-nu	of their choice	1
a-li-di-ia	who engendered me	1
a-bi	father	1
TIR KI TIN	of Babylon	1
dAG-IBILA-ú-ṣu-ur	Nabopolassar	1
pa-le-e	reign of	1
a-di	until	1
ul-lu-ti	distant	1
u₄-um	days	1
ul-tu	from	1
URU URU	cities	1
a-ša-ar	place	1
d AG	Nabû	1
i-si-ni₇	festival	1
ib-na-an-ni	created me	1
a-na	for	1
iš-tu	Since	1
šu-an-na KI	Šuanna	1
i-ru-bu	they entered	1
DINGIR DINGIR	of gods	1
d EN LÍL	of Enlil	1
ta-bé-e	setting out	1
zag-mu-ku	of New Year	1
i-na	During	1
iš-ta-a-mu	they loved	1
ma-ak-ku-ur-šu-un	their property	1
ú-qá-ri-nu	heaped up	1
ú-na-ak-ki-mu	They accumulated	1
i-na qé-er-bi	inside	1
bu-ša-šu-num	their possessions	1
šu-ba-at-su-un	their residences	1
ir-mu-ù	established	1
i-te-ep-pu-šu	built	1
É GAL É GAL	palaces	1
šar-ru-ú-ti	kingship	1
a-ba	father	1
a-a-i-bur-ša-bu-ù	Ay-ibūr-šabû	1
šu-qú-ru	valuable	1
qù-ur-du	of valor	1
qé-re-eb-šu	inside it	1
ú-qá-ri-in	I heaped up	1
si-ma-at	worthy	1
ta-na-da-a-tum	of praise	1
bu-ša-a	possessions	1
šu-un-du-lu	abundance of	1
šu-um-šu	that	1
mi-im-ma	anything	1
ni-ṣir-ti	treasure	1
ni-si-iq	precious	1
NA₄	stone	1
KÙ GI	gold	1
KÙ BABBAR	silver	1
e-er-te-et-ti	I fixed	1
KÁ KÁ-šu	its gates	1
e-ma	At each of	1
URUDU	copper	1
ta-áš-ri-iḫ-tum	glory	1
šar-ru-ti	royal	1
nu-ku-še-e	nukuššû-fittings	1
da-ad-mi	settlement	1
áš-ta-ak-ka-an	I put	1
ul	nor	1
šar-ru-ti	king	1
si-ma-at	befitting	1
be-lu-ti	lordly	1
at-ma-nu	abode	1
ab-na-a	I did build	1
ul	not	1
ka-al	any	1
ú-na-ak-ki-im	I accumulated	1
ŠÀ	heart	1
i-ra-am-mu	did desire	1
la	not	1
ša-nim-ma	other	1
šar-ru-ti-ia	of my royal majesty	1
né-me-du	seat	1
áš-šum	Because	1
lib-bu-uš-šu	inside it	1
pi-ti-iq	of cast	1
às-ku-up-pi	threshold	1
d na-bi-um-IBILA-ú-ṣu-úr	Nabopolassar	1
i-ni-iš-ma	had become weak	1
KÁ KÁ-ša	gates	1
iš-ta-ap-pi-la	had become too low	1
ša-a-tim	that	1
ša	of	1
KÁ DINGIR RA KI	of Babylon	1
su-le-e	of street	1
ta-am-le-e	raising	1
i-na	as a result of	1
mi-lum	flood	1
bi-ši-ti	molding	1
i-na	on account of	1
qé-er-eb-ša	inside	1
i-ir-mu-ú	taken up residence	1
ib-ši-mu-ma	had created	1
SIG₄	brick	1
ba-nu-ú-a	who engendered me	1
qé-er-bi	in	1
TIN TIR KI	of Babylon	1
i-ga-ru-ša	its wall	1
SIG₄	of brick	1
ZABAR	of bronze	1
ḫu-úr-sa-ni-iš	as high as mountain	1
ta-aḫ-lu-up-ti	facing	1
GIŠ EREN	of cedar	1
GIŠ IG MEŠ	doors	1
ú-ša-at-ri-iṣ	I had stretched	1
ṣú-lu-li-šu	its roof	1
a-na	as	1
da-nu₄-ti	hard	1
GIŠ EREN	cedar	1
ú-za-aq-qí-ir-ša	raised	1
ad-ke-e-ma	I removed	1
a-gur-ri	baked brick	1
ku-up-ri	bitumen	1
ú-ša-ar-ši-id-ma	I secured	1
mé-ḫe-ra-at	at level of	1
me-e	water table	1
ak-šu-ud	reached	1
šu-pú-ul	table	1
ap*-te-e-ma	open up	1
te-me-en-ša	its foundation	1
pa-na-ma	In past	1
u₃	and	8
d AMAR UTU	Marduk	6
ša₂	of	4
a-na	for	4
ša	of	4
EN	lord	3
ša₂	whoever	2
aš₂-ri	place	2
BAD₃	wall	2
šu-a-ti	that	2
GU₂	bank	2
d EN LIL₂	Enlil	2
ŠA₃	heart	2
a-lik	who came	2
la	not	2
LUGAL	king	2
ki-num	true	2
i-na	in	2
d UTU	Šamaš	2
ID₂ a-ra-ah-tim	of Araḫtu River	2
d a-nun-na-ki	Anunnakū	2
tup-šik-ku	basket	2
d i-gi₄-gi₄	Igīgū	2
GIŠ AL	hoe	2
i-na	on	2
te-me-en-na	foundation	2
ša	at	2
reš-ti-i	original	2
šid-di	on side	2
u₂-šar-ši-id	I firmly secured	1
e-bi-ih	lining	1
ad-di	laid	1
BAL RI	bank	1
d UTU E₃	east	1
i-šid-su	its foundation	1
i-ra-at	surface	1
li-bit-ta-šu₂	brickwork	1
ki-gal-la	of netherworld	1
dan-num	strong	1
u₄-me da-ru-tu₂	ever	1
u₂-ša-as-hi-ir	I surrounded	1
mu-ut-tu-u₂	who discovers	1
za-bil	who carries	1
ṣa-bit	who grasps	1
du-ur	all	1
UD MEŠ	eternity	1
ša	for	1
ki-gal-lu	socle	1
mu-uš-te-eṣ-bi	who executes according to plan	1
a₃-ah-ra-tim	past	1
SIG₄	brick	1
ba-bi-limKI	Babylon	1
d AG-IBILA-URU₃	Nabopolassar	1
la-bi-ri	old	1
ha-aʾ-iṭ	who examines	1
d pa₄-nun-an-ki	of Pa p nun-anki	1
mu-ṭib	who pleases	1
RE E₂ UM	shepherd	1
d AG	Nabû	1
pa-li-ih	who reveres	1
kan-šu	submissive	1
aš₂-ri	humble	1
a-hi-iṭ	I examined	1
ab-re-e-ma	inspected	1
ša₂-ap-li-i	lower	1
la-bi-ru	old	1
ša	whose	1
UD MEŠ	a long time ago	1
SAG-šu₂	superstructure	1
u₂-ul-lu-u₂	they had raised	1
uš-ta-aṣ-bu-u₂	they had executed	1
nak-liš	skillfully	1
u₂-kin-nu	firmly established	1
te-me-en-šu	foundation	1
ŠA₃-šu₂-nu	of their heart	1
nu-ug	jubilation	1
GAL MEŠ	great	1
i-qu-up-ma	collapsed	1
DINGIR MEŠ	gods	1
ni-ṣir-tim	secluded	1
qaq-qar	ground	1
eriduKI	of Eridu	1
d e₂-a	Ea	1
GIŠ HUR MEŠ	of designs	1
nak-la-a-ti	sophisticated	1
a-šar	place	1
d a-nu-um	Anu	1
ki-di-ni	with privileged status	1
i-ni-iš	it became weak	1
i-na	on account of	1
te-me-en-šu	its foundation	1
e-mid	imposed	1
as-su₂-uh-ma	I removed	1
kam-ru-tu	heaped up	1
e-pe-ri-šu	earth	1
KA₂ GAL- d uraš	gate of Uraš	1
im-gur- d EN LIL₂	Imgur-Enlil	1
a-di	to	1
KA₂ GAL- d INANNA	gate of Ištar	1
e-li-i	upper	1
ul-tu	From	1
u₂-ša₂-aš₂-ši	I made carry	1
zu-un-nim	rains	1
um-ma-na-at	workmen	1
ad-kam-ma	I mustered	1
ti-la-ni-iš	tell	1
iš-ša-ap-ku	was piled up	1
ik-kam-ru-ma	had become a heap	1
te-me₂-en-šu	its foundation	1
i-ga-ru-šu₂	its wall	1
ut-ta-as-su₂-u₂	were carried away	1
ra-bu-tu₂	heavy	1
ra-a-di	downpours	1
e-piš	who built	1
el	surpass	1
EN-ia	my lord	1
i-ku-un-na	will endure	1
ki-i	like	1
an-hu-us-su₂	dilapidated section	1
tu-pa-aš₂-ša₂-hu	you repair	1
in-na-hu-ma	becomes dilapidated	1
i₃-nu-ma	When	1
da-ra-ti	ever	1
u₂-la-bar	will live	1
DUMU d EN	to Son-of-Bēl	1
iš-da-šu₂	his foundations	1
d EN	to Bēl	1
mu-šar-re-e	inscription	1
i-bar-ri	observes	1
pi-i	mouth	1
i-ha-ṭu	examines	1
ga-ri-ka	your opponent	1
li-na-ru	kill	1
ši-te-eʾ-e-ma	constantly seek out	1
d AG	of Nabû	1
aš₂-rat	shrines	1
ŠA₃-ka	your heart	1
ša₂	when	1
LUGAL	of king	1
e	not	1
qi₂-bit	command	1
šu-mi₃-ka	of your name	1
ana	for	1
liš-ša₂-kin	be established	1
qi₂-bit-su₂	command	1
in-nen-nu-u₂	changed	1
la	cannot	1
ša₂	whose	1
GAL-i	great	1
d AMAR UTU	of Marduk	1
i-na	By	1
ma-ah-ri-ia₂	before me	1
šu-kun	place	1
mu-šar-re-ka	your inscribed objects	1
KI	with	1
a-mur-ma	find	1
MU-ia₂	my name	1
ši-ṭir	inscription	1
